Location,Coral Species,1-10 m %dead,1-10 m %bleached,1-10 m (n),# Bleached,# Dead,# Healthy,Affected,Total ,,Date,Island,Site,Location,Spp,% Bleach,% Pale,Old,Recent,BL 0,PA 0,Old 0,Recent 0,?,PWG Dead,PWG Bleach,Healthy,Affected
,,,,,,,,,,,4/17/2016,Uva,Uva-Reef,4X5,GAPL,35,10,50,,35,10,50,0,1,1,1,0,1
,,,,,,,,,,,4/17/2016,Uva,Uva-Reef,4X5,PAVA,25,15,60,,25,15,60,0,1,1,1,0,1
,,,,,,,,,,,4/17/2016,Uva,Uva-Reef,4X5,PAVA,5,40,80,,5,40,80,0,1,1,,0,1
,,,,,,,,,,,4/17/2016,Uva,Uva-Reef,4X5,PAVA,10,10,45,,10,10,45,0,1,,,1,0
,,,,,,,,,,,4/17/2016,Uva,Uva-Reef,4X5,PAVA,40,30,70,,40,30,70,0,1,1,1,0,1
,,,,,,,,,,,4/17/2016,Uva,Uva-Reef,4X5,PACL,7,85,40,,7,85,40,0,1,,,1,0
,,,,,,,,,,,4/17/2016,Uva,Uva-Reef,4X5,PACL,10,75,40,,10,75,40,0,1,,,1,0
,,,,,,,,,,,4/17/2016,Uva,Uva-Reef,4X5,PACL,10,85,65,,10,85,65,0,1,1,,0,1
,,,,,,,,,,,4/17/2016,Uva,Uva-Reef,4X5,PAVA,10,45,65,,10,45,65,0,1,1,,0,1
,,,,,,,,,,,4/17/2016,Uva,Uva-Reef,4X5,PAVA,2,,2,,2,0,2,0,1,,,1,0
,,,,,,,,,,,4/17/2016,Uva,Uva-Reef,4X5,PAVA,25,10,70,,25,10,70,0,1,1,1,0,1
,,,,,,,,,,,4/17/2016,Uva,Uva-Reef,4X5,PAVA,1,40,75,,1,40,75,0,1,1,,0,1
,,,,,,,,,,,4/17/2016,Uva,Uva-Reef,4X5,PAVA,30,40,80,,30,40,80,0,1,1,1,0,1
,,,,,,,,,,,4/17/2016,Uva,Uva-Reef,4X5,PAVA,5,15,80,,5,15,80,0,1,1,,0,1
,,,,,,,,,,,4/17/2016,Uva,Uva-Reef,4X5,GAPL,10,2,,2,10,2,0,2,1,,,1,0
,,,,,,,,,,,4/17/2016,Uva,Uva-Reef,4X5,GAPL,7,10,55,,7,10,55,0,1,1,,0,1
,,,,,,,,,,,4/17/2016,Uva,Uva-Reef,4X5,PAVA,2,40,60,,2,40,60,0,1,1,,0,1
,,,,,,,,,,,4/17/2016,Uva,Uva-Reef,4X5,POPA,,45,50,,0,45,50,0,0,1,,0,1
,,,,,,,,,,,4/17/2016,Uva,Uva-Reef,4X5,PACL,60,10,50,,60,10,50,0,1,1,1,0,1
,,,,,,,,,,,4/17/2016,Uva,Uva-Reef,4X5,PAVA,,5,50,,0,5,50,0,0,1,,0,1
,,,,,,,,,,,4/17/2016,Uva,Uva-Reef,4X5,POLO,30,5,10,3,30,5,10,3,1,,1,0,1
,,,,,,,,,,,4/17/2016,Uva,Uva-Reef,4X5,PACL,3,5,35,,3,5,35,0,1,,,1,0
,,,,,,,,,,,4/17/2016,Uva,Uva-Reef,4X5,PACL,7,20,10,,7,20,10,0,1,,,1,0
,,,,,,,,,,,4/17/2016,Uva,Uva-Reef,Coral Colxn Pt,PAVA,50,50,30,,50,50,30,0,1,,1,0,1
,,,,,,,,,,,4/17/2016,Uva,Uva-Reef,Coral Colxn Pt,PAVA,5,30,20,,5,30,20,0,1,,,1,0
,,,,,,,,,,,4/17/2016,Uva,Uva-Reef,Coral Colxn Pt,PACL,40,15,40,10,40,15,40,10,1,1,1,0,1
,,,,,,,,,,,4/17/2016,Uva,Uva-Reef,Coral Colxn Pt,POEL,30,4,5,,30,4,5,0,1,,1,0,1
,,,,,,,,,,,4/17/2016,Uva,Uva-Reef,Coral Colxn Pt,POEL,50,5,10,,50,5,10,0,1,,1,0,1
,,,,,,,,,,,4/17/2016,Uva,Uva-Reef,Coral Colxn Pt,POLO,60,40,,,60,40,0,0,1,,1,0,1
,,,,,,,,,,,4/17/2016,Uva,Uva-Reef,Coral Colxn Pt,POLO,,,5,,0,0,5,0,0,,,1,0
,,,,,,,,,,,4/17/2016,Uva,Uva-Reef,Coral Colxn Pt,PACH,85,15,,,85,15,0,0,1,,1,0,1
,,,,,,,,,,,4/17/2016,Uva,Uva-Reef,Coral Colxn Pt,PACH,50,50,,,50,50,0,0,1,,1,0,1
,,,,,,,,,,,4/17/2016,Uva,Uva-Reef,Coral Colxn Pt,PACH,,,,50,0,0,0,50,0,1,,0,1
,,,,,,,,,,,4/17/2016,Uva,Uva-Reef,Coral Colxn Pt,PODA,25,50,20,5,25,50,20,5,1,,1,0,1
,,,,,,,,,,,4/17/2016,Uva,Uva-Reef,Coral Colxn Pt,PODA,60,,15,,60,0,15,0,1,,1,0,1
,,,,,,,,,,,4/17/2016,Uva,Uva-Reef,Coral Colxn Pt,POLO,40,20,30,10,40,20,30,10,1,,1,0,1
,,,,,,,,,,,4/18/2016,Uva,Uva-Reef,Coral Colxn Pt,PODA,,,,,0,0,0,0,0,,,1,0
,,,,,,,,,,,4/18/2016,Uva,Uva-Reef,Coral Colxn Pt,PODA,,100,5,,0,100,5,0,0,,,1,0
,,,,,,,,,,,4/18/2016,Uva,Uva-Reef,Coral Colxn Pt,POEL,,98,40,5,0,98,40,5,0,,,1,0
,,,,,,,,,,,4/18/2016,Uva,Uva-Reef,Coral Colxn Pt,PODA,50,25,80,,50,25,80,0,1,1,1,0,1
,,,,,,,,,,,4/18/2016,Uva,Uva-Reef,Coral Colxn Pt,PODA,,50,20,,0,50,20,0,0,,,1,0
,,,,,,,,,,,4/18/2016,Uva,Uva-Reef,Coral Colxn Pt,PODA,20,,,10,20,0,0,10,1,,1,0,1
,,,,,,,,,,,4/18/2016,Uva,Uva-Reef,Coral Colxn Pt,PAGI,,20,20,5,0,20,20,5,0,,,1,0
,,,,,,,,,,,4/18/2016,Uva,Uva-Ridley,Ridley,POLO,3,75,35,,3,75,35,0,1,,,1,0
,,,,,,,,,,,4/18/2016,Uva,Uva-Ridley,Ridley,POLO,1,75,65,,1,75,65,0,1,1,,0,1
,,,,,,,,,,,4/18/2016,Uva,Uva-Ridley,Ridley,PAGI,,,40,,0,0,40,0,0,,,1,0
,,,,,,,,,,,4/18/2016,Uva,Uva-Ridley,Ridley,PACL,80,5,20,,80,5,20,0,1,,1,0,1
,,,,,,,,,,,4/18/2016,Uva,Uva-Ridley,Ridley,PACL,50,,30,7,50,0,30,7,1,,1,0,1
,,,,,,,,,,,4/18/2016,Uva,Uva-Reef,G City,PAVA,70,10,10,20,70,10,10,20,1,,1,0,1
,,,,,,,,,,,4/18/2016,Uva,Uva-Reef,G City,PAVA,15,10,65,10,15,10,65,10,1,1,1,0,1
,,,,,,,,,,,4/18/2016,Uva,Uva-Reef,G City,PAGI,,30,85,2,0,30,85,2,0,1,,0,1
,,,,,,,,,,,4/18/2016,Uva,Uva-Reef,G City,PAGI,,15,65,,0,15,65,0,0,1,,0,1
,,,,,,,,,,,4/18/2016,Uva,Uva-Reef,G City,PAVA,80,5,75,5,80,5,75,5,1,1,1,0,1
,,,,,,,,,,,4/18/2016,Uva,Uva-Reef,G City,PAVA,4,,85,,4,0,85,0,1,1,,0,1
,,,,,,,,,,,4/18/2016,Uva,Uva-Reef,G City,PAVA,10,,80,,10,0,80,0,1,1,,0,1
,,,,,,,,,,,4/18/2016,Uva,Uva-Reef,G City,PAVA,50,15,65,8,50,15,65,8,1,1,1,0,1
,,,,,,,,,,,4/18/2016,Uva,Uva-Reef,G City,GAPL,20,4,30,10,20,4,30,10,1,,1,0,1
,,,,,,,,,,,4/18/2016,Uva,Uva-Reef,G City,PACL,50,20,40,15,50,20,40,15,1,1,1,0,1
,,,,,,,,,,,4/18/2016,Uva,Uva-Reef,G City,PAGI,,30,27,,0,30,27,0,0,,,1,0
,,,,,,,,,,,4/18/2016,Uva,Uva-Reef,Forereef,POPA,7,45,7,,7,45,7,0,1,,,1,0
,,,,,,,,,,,4/18/2016,Uva,Uva-Reef,Forereef,PACL,10,80,75,1,10,80,75,1,1,1,,0,1
,,,,,,,,,,,4/18/2016,Uva,Uva-Reef,Forereef,PAVA,5,50,90,,5,50,90,0,1,1,,0,1
,,,,,,,,,,,4/18/2016,Uva,Uva-Reef,Forereef,PAVA,15,15,50,,15,15,50,0,1,1,1,0,1
,,,,,,,,,,,4/18/2016,Uva,Uva-Reef,Forereef,PAVA,4,70,65,,4,70,65,0,1,1,,0,1
,,,,,,,,,,,4/18/2016,Uva,Uva-Reef,Forereef,PAGI,,5,30,,0,5,30,0,0,,,1,0
,,,,,,,,,,,4/18/2016,Uva,Uva-Reef,Forereef,PAGI,,3,35,,0,3,35,0,0,,,1,0
,,,,,,,,,,,4/18/2016,Uva,Uva-Reef,Forereef,GAPL,5,65,30,,5,65,30,0,1,,,1,0
,,,,,,,,,,,4/18/2016,Uva,Uva-Reef,Forereef,PACL,15,10,7,,15,10,7,0,1,,1,0,1
,,,,,,,,,,,4/18/2016,Uva,Uva-Reef,Forereef,PACL,3,7,30,,3,7,30,0,1,,,1,0
,,,,,,,,,,,4/18/2016,Uva,Uva-Reef,Forereef,GAPL,,95,75,,0,95,75,0,0,1,,0,1
,,,,,,,,,,,4/18/2016,Uva,Uva-Reef,Forereef,PAVA,1,2,25,,1,2,25,0,1,,,1,0
,,,,,,,,,,,4/18/2016,Uva,Uva-Reef,Forereef,PAVA,,70,20,,0,70,20,0,0,,,1,0
,,,,,,,,,,,4/18/2016,Uva,Uva-Reef,Forereef,GAPL,10,2,15,,10,2,15,0,1,,,1,0
,,,,,,,,,,,4/18/2016,Uva,Uva-Reef,Forereef,PAGI,1,25,30,,1,25,30,0,1,,,1,0
,,,,,,,,,,,4/19/2016,Canal de Afuera,Wahoo Rock,Wahoo Rock,POLO,,10,,,0,10,0,0,0,,,1,0
,,,,,,,,,,,4/19/2016,Canal de Afuera,Wahoo Rock,Wahoo Rock,POEL,5,20,,,5,20,0,0,1,,,1,0
,,,,,,,,,,,4/19/2016,Canal de Afuera,Wahoo Rock,Wahoo Rock,POEL,,,65,,0,0,65,0,0,1,,0,1
,,,,,,,,,,,4/19/2016,Canal de Afuera,Wahoo Rock,Wahoo Rock,POLO,,,65,5,0,0,65,5,0,1,,0,1
,,,,,,,,,,,4/19/2016,Canal de Afuera,Wahoo Rock,Wahoo Rock,POEL,15,10,70,8,15,10,70,8,1,1,1,0,1
,,,,,,,,,,,4/19/2016,Canal de Afuera,Wahoo Rock,Wahoo Rock,POEL,15,10,10,7,15,10,10,7,1,,1,0,1
,,,,,,,,,,,4/19/2016,Canal de Afuera,Wahoo Rock,Wahoo Rock,POEL,95,3,20,20,95,3,20,20,1,,1,0,1
,,,,,,,,,,,4/19/2016,Canal de Afuera,Wahoo Rock,Wahoo Rock,POLO,,30,10,,0,30,10,0,0,,,1,0
,,,,,,,,,,,4/19/2016,Canal de Afuera,Wahoo Rock,Wahoo Rock,PACL,30,30,40,,30,30,40,0,1,,1,0,1
,,,,,,,,,,,4/19/2016,Canal de Afuera,Reef,South Reef,GAPL,,20,5,,0,20,5,0,0,,,1,0
,,,,,,,,,,,4/19/2016,Canal de Afuera,Reef,South Reef,PAGI,,30,65,,0,30,65,0,0,1,,0,1
,,,,,,,,,,,4/19/2016,Canal de Afuera,Reef,South Reef,PAVA,,95,45,,0,95,45,0,0,,,1,0
,,,,,,,,,,,4/19/2016,Canal de Afuera,Reef,South Reef,PACL,3,70,75,,3,70,75,0,1,1,,0,1
,,,,,,,,,,,4/19/2016,Canal de Afuera,Reef,South Reef,PACL,3,80,70,,3,80,70,0,1,1,,0,1
,,,,,,,,,,,4/19/2016,Canal de Afuera,Reef,South Reef,PAVA,2,5,70,,2,5,70,0,1,1,,0,1
,,,,,,,,,,,4/19/2016,Canal de Afuera,Reef,South Reef,PAVA,,2,55,,0,2,55,0,0,1,,0,1
,,,,,,,,,,,4/19/2016,Canal de Afuera,Reef,South Reef,PACL,5,35,35,1,5,35,35,1,1,,,1,0
,,,,,,,,,,,4/19/2016,Canal de Afuera,Reef,South Reef,PAGI,,2,10,,0,2,10,0,0,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Millepora,POEY,,2,,4,0,2,0,4,0,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Millepora,PAGI,,15,10,2,0,15,10,2,0,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Millepora,POEL,5,,2,,5,0,2,0,1,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Millepora,POEL,2,40,2,1,2,40,2,1,1,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Millepora,POLO,,,20,,0,0,20,0,0,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Millepora,POLO,,40,5,,0,40,5,0,0,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Millepora,PAGI,1,45,15,,1,45,15,0,1,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Millepora,POPA,,35,10,,0,35,10,0,0,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Millepora,POPA,,10,,,0,10,0,0,0,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Millepora,POLO,,90,35,,0,90,35,0,0,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Millepora,PAGI,,10,20,,0,10,20,0,0,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Millepora,PACL,,15,30,,0,15,30,0,0,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Millepora,POLO,,80,2,,0,80,2,0,0,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Millepora,PODA,,,5,,0,0,5,0,0,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Millepora,PODA,2,90,2,,2,90,2,0,1,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Millepora,PODA,,,7,,0,0,7,0,0,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Millepora,POEL,2,,2,,2,0,2,0,1,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Millepora,PODA,,,,,0,0,0,0,0,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Millepora,POLO,50,35,75,,50,35,75,0,1,1,1,0,1
,,,,,,,,,,,4/20/2016,Secas,Dog,Millepora,PODA,,40,2,,0,40,2,0,0,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Millepora,PODA,,60,2,,0,60,2,0,0,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Millepora,POEL,,15,,,0,15,0,0,0,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Millepora,PODA,,100,5,,0,100,5,0,0,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Millepora,PODA,,40,25,1,0,40,25,1,0,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Millepora,POEL,,20,2,,0,20,2,0,0,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Millepora,POEL,,10,,,0,10,0,0,0,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Millepora,PODA,2,90,5,,2,90,5,0,1,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Millepora,POEL,,,2,,0,0,2,0,0,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Dog,POEL,,5,2,,0,5,2,0,0,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Dog,PODA,,5,5,,0,5,5,0,0,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Dog,POEL,1,98,2,,1,98,2,0,1,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Dog,PODA,2,,5,,2,0,5,0,1,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Dog,POEL,,,25,2,0,0,25,2,0,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Dog,POEL,,2,40,,0,2,40,0,0,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Dog,POEL,1,5,30,,1,5,30,0,1,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Dog,POEL,,5,5,,0,5,5,0,0,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Dog,POEY,,,,,0,0,0,0,0,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Dog,POEY,7,,2,,7,0,2,0,1,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Dog,POEY,7,,,,7,0,0,0,1,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Dog,PAGI,,20,55,,0,20,55,0,0,1,,0,1
,,,,,,,,,,,4/20/2016,Secas,Dog,Millepora,POEL,,,10,,0,0,10,0,0,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Millepora,PODA,,,20,,0,0,20,0,0,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Millepora,PODA,,,2,,0,0,2,0,0,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Millepora,PODA,,,5,,0,0,5,0,0,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Millepora,PODA,,,80,20,0,0,80,20,0,1,,0,1
,,,,,,,,,,,4/20/2016,Secas,Dog,Millepora,PODA,,,5,,0,0,5,0,0,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Millepora,PODA,,,5,,0,0,5,0,0,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Millepora,PODA,,,20,70,0,0,20,70,0,1,,0,1
,,,,,,,,,,,4/20/2016,Secas,Dog,Reef,POEL,30,15,,,30,15,0,0,1,,1,0,1
,,,,,,,,,,,4/20/2016,Secas,Dog,Reef,PAVA,,5,20,,0,5,20,0,0,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Reef,POLO,,30,5,,0,30,5,0,0,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Millepora,PODA,,,15,,0,0,15,0,0,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Millepora,POEL,,,5,,0,0,5,0,0,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Millepora,POEL,,,10,,0,0,10,0,0,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Millepora,POEL,,,,,0,0,0,0,0,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Millepora,POEL,,4,60,,0,4,60,0,0,1,,0,1
,,,,,,,,,,,4/20/2016,Secas,Dog,Millepora,PODA,,,6,,0,0,6,0,0,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Millepora,PODA,,,15,4,0,0,15,4,0,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Millepora,PODA,,,,,0,0,0,0,0,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Millepora,PODA,,,25,,0,0,25,0,0,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Millepora,PODA,,,,,0,0,0,0,0,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Millepora,PODA,,,20,,0,0,20,0,0,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Millepora,PODA,,,80,,0,0,80,0,0,1,,0,1
,,,,,,,,,,,4/20/2016,Secas,Dog,Millepora,PODA,,,4,,0,0,4,0,0,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Millepora,PODA,,,65,,0,0,65,0,0,1,,0,1
,,,,,,,,,,,4/20/2016,Secas,Dog,Millepora,PODA,,,15,4,0,0,15,4,0,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Reef,POPA,5,45,75,2,5,45,75,2,1,1,,0,1
,,,,,,,,,,,4/20/2016,Secas,Dog,Reef,PAGI,,40,7,,0,40,7,0,0,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Reef,PSST,10,,50,,10,0,50,0,1,1,,0,1
,,,,,,,,,,,4/20/2016,Secas,Dog,Reef,PACL,40,15,75,,40,15,75,0,1,1,1,0,1
,,,,,,,,,,,4/20/2016,Secas,Dog,Reef,POLO,,15,85,,0,15,85,0,0,1,,0,1
,,,,,,,,,,,4/20/2016,Secas,Dog,Reef,POLO,,,5,,0,0,5,0,0,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Reef,POLO,1,,25,1,1,0,25,1,1,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Reef,PAGI,,40,35,,0,40,35,0,0,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Reef,PACL,25,15,80,,25,15,80,0,1,1,1,0,1
,,,,,,,,,,,4/20/2016,Secas,Dog,Reef,POLO,,,12,2,0,0,12,2,0,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Reef,PACL,,75,70,,0,75,70,0,0,1,,0,1
,,,,,,,,,,,4/20/2016,Secas,Dog,Reef,POLO,,50,55,,0,50,55,0,0,1,,0,1
,,,,,,,,,,,4/20/2016,Secas,Dog,Reef,PACL,,,95,,0,0,95,0,0,1,,0,1
,,,,,,,,,,,4/20/2016,Secas,Dog,Reef,PAGI,,,30,,0,0,30,0,0,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Reef,POLO,,,,,0,0,0,0,0,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Reef,PAGI,,,30,,0,0,30,0,0,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Reef,POLO,,,60,,0,0,60,0,0,1,,0,1
,,,,,,,,,,,4/20/2016,Secas,Dog,Reef,PAGI,,,85,,0,0,85,0,0,1,,0,1
,,,,,,,,,,,4/20/2016,Secas,Dog,Reef,POLO,,,6,,0,0,6,0,0,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Reef,PAGI,,,80,,0,0,80,0,0,1,,0,1
,,,,,,,,,,,4/20/2016,Secas,Dog,Reef,PACL,15,20,30,,15,20,30,0,1,,1,0,1
,,,,,,,,,,,4/20/2016,Secas,Dog,Reef,PACL,10,25,50,5,10,25,50,5,1,1,,0,1
,,,,,,,,,,,4/20/2016,Secas,Dog,Reef,POLO,,,75,,0,0,75,0,0,1,,0,1
,,,,,,,,,,,4/20/2016,Secas,Dog,Reef,PACL,10,20,65,,10,20,65,0,1,1,,0,1
,,,,,,,,,,,4/20/2016,Secas,Dog,Reef,PACL,,25,,,0,25,0,0,0,,,1,0
,,,,,,,,,,,4/20/2016,Secas,Dog,Reef,POLO,,,4,,0,0,4,0,0,,,1,0
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Ridley,POLO,2,,20,,2,0,20,0,1,,,1,0
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Ridley,POLO,,90,15,,0,90,15,0,0,,,1,0
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Ridley,PODA,,15,40,2,0,15,40,2,0,,,1,0
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Ridley,PODA,20,55,65,2,20,55,65,2,1,1,1,0,1
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Ridley,POLO,3,60,30,,3,60,30,0,1,,,1,0
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Ridley,PACL,2,20,65,,2,20,65,0,1,1,,0,1
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Ridley,PACL,15,50,25,,15,50,25,0,1,,1,0,1
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Ridley,POLO,7,85,30,,7,85,30,0,1,,,1,0
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Ridley,PACL,60,5,20,7,60,5,20,7,1,,1,0,1
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Reef Flat,POEL,,75,2,,0,75,2,0,0,,,1,0
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Reef Flat,POEL,10,85,5,,10,85,5,0,1,,,1,0
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Reef Flat,POEL,,7,2,,0,7,2,0,0,,,1,0
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Reef Flat,POEL,2,,7,,2,0,7,0,1,,,1,0
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Reef Flat,POLO,1,75,50,1,1,75,50,1,1,1,,0,1
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Reef Flat,POLO,15,80,5,,15,80,5,0,1,,1,0,1
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Reef Flat,POLO,50,50,65,1,50,50,65,1,1,1,1,0,1
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Reef Flat,POLO,7,80,45,,7,80,45,0,1,,,1,0
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Reef Flat,POLO,15,60,40,3,15,60,40,3,1,,1,0,1
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Reef Flat,POEL,,,7,1,0,0,7,1,0,,,1,0
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Reef Flat,POEL,2,35,10,,2,35,10,0,1,,,1,0
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Reef Flat,POEL,2,50,40,,2,50,40,0,1,,,1,0
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Reef Flat,POLO,2,40,45,3,2,40,45,3,1,,,1,0
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Reef Flat,POLO,2,70,55,1,2,70,55,1,1,1,,0,1
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Reef Flat,GAPL,75,20,,,75,20,0,0,1,,1,0,1
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Millepora,PODA,3,95,5,,3,95,5,0,1,,,1,0
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Millepora,PODA,15,50,5,,15,50,5,0,1,,1,0,1
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Millepora,PODA,10,40,60,,10,40,60,0,1,1,,0,1
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Millepora,PODA,5,50,,,5,50,0,0,1,,,1,0
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Millepora,PODA,,100,5,1,0,100,5,1,0,,,1,0
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Millepora,PODA,,100,2,,0,100,2,0,0,,,1,0
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Millepora,PODA,25,75,2,,25,75,2,0,1,,1,0,1
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Millepora,PODA,5,95,2,,5,95,2,0,1,,,1,0
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Millepora,PODA,20,50,2,,20,50,2,0,1,,1,0,1
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Millepora,PODA,,75,5,,0,75,5,0,0,,,1,0
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Millepora,PODA,1,75,3,,1,75,3,0,1,,,1,0
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Millepora,POEL,,70,85,,0,70,85,0,0,1,,0,1
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Millepora,POEL,,45,35,,0,45,35,0,0,,,1,0
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Millepora,POEL,,20,75,,0,20,75,0,0,1,,0,1
,,,,,,,,,,,4/21/2016,Uva,Uva-Ridley,Millepora,POEL,,85,40,1,0,85,40,1,0,,,1,0
,,,,,,,,,,,4/21/2016,Uva,Uva-Reef,Coral Colxn Pt,PACL,20,50,60,,20,50,60,0,1,1,1,0,1
,,,,,,,,,,,4/21/2016,Uva,Uva-Reef,Coral Colxn Pt,PACL,50,50,10,,50,50,10,0,1,,1,0,1
